INFO:root:nt(name='local', type='', dir=True, name_high_dir='632360')
INFO:root:nt(name='ror2-junk-scnnettest2_scenes_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-scnnettest_scenes_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-scout_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-shieldonly_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-shopkeeper_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-shrine,healing_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-shrine,wisp_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-shrine,wisp_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-shrine1_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-shrine1_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-shrinecleanseall_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-siphononlowhealth_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-skullcounter_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-skullcounter_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-slice1_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-slice1_nodegraph_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-slice1_scenes_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-slice1_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-slice2_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-slice2_nodegraph_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-slice2_scenes_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-slice2_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-sniper_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-sniper_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-soulcorruptor_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-souljar_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-space_scenes_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-space_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-squidturret_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-squid_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-squid_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-stage1_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-stage1_nodegraph_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-stage1_scenes_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-stage1_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-stickybomb_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-tank_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-tank_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-teleporter_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-teleporter_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-tempestonkill_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-testscene_nodegraph_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-testscene_scenedef_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-testscene_scenes_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-testscene_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-titan_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-title_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-toolbot_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-tphealnova_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-treasurecache_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-treebot_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-ui_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-ui_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-vagrant_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-warcryoncombat_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-wisp_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-attackspeedandmovespeed_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-clovervoid_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-common-trimsheets_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-common_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-critdamage_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-elementalringvoid_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-empoweritems-empowerbuff_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-empoweritems-empowerbuff_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-empoweritems-empowermagazine_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-empoweritems-empowermagazine_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-empoweritems-empoweronkill_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-empoweritems-empoweronkill_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-empoweritems-empowerrefresh_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-empoweritems-empowerrefresh_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-empoweritems_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-empoweritems_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-fastattackslowdamage_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-lunarportalonuse_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-minorconstruct_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-minorconstruct_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-molotov_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-movespeedonkill_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-permanentdebuffonhit_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-railgunner_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-railgunner_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_dlc1-scrapvoid_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='textmeshpro_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='textmeshpro_shader_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='textmeshpro_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='translucentimage_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='translucentimage_shader_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='wwise_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='StandaloneWindows64', type='', dir=True, name_high_dir='aa')
INFO:root:nt(name='aa', type='', dir=True, name_high_dir='StreamingAssets')
INFO:root:nt(name='Drop soundbanks here.txt', type='.txt', dir=False, name_high_dir='GeneratedSoundBanks')
INFO:root:nt(name='1006403120.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='100795966.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='1009182815.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='1019836133.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='102614151.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='104389656.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='104643854.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='1051119146.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='1059003456.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='1062288050.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='1063396458.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='1065161360.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='1068789174.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='1070196643.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='108016878.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='115912839.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='129145624.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='138882617.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='140287351.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='142066269.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='150404687.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='164632773.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='164948588.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='1709647.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='173874167.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='174657932.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='175728888.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='176690111.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='179686672.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='181989721.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='189275873.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='197660110.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='199799153.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='206404537.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='210239715.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='212531320.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='219172592.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='227936497.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='236503207.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='236948752.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='239641155.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='241612193.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='254252007.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='256219539.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='258037987.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='261667596.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='262318650.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='263267090.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='26913030.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='269894851.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='270386102.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='27888727.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='286857025.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='290828378.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='292059699.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='294187081.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='298524613.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='298640095.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='302533125.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='304721884.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='309072680.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='317792734.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='323663212.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='325264721.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='327093538.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='341553039.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='358091799.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='359807567.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='363165607.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='368933190.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='372148762.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='376057723.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='38091340.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='385935750.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='391136384.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='395321276.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='3984662.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='398476816.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='399039152.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='413497987.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='413858539.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='414461218.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='41895938.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='419522518.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='420165709.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='420450023.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='426812155.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='435620020.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='436611272.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='437109528.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='448705410.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='451415813.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='459984405.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='460806872.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='461869354.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='463700955.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='470198866.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='472971577.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='475752213.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='479904561.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='481628262.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='490706614.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='499202996.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='511924614.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='519228659.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='524294122.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='524343680.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='525000745.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='542539812.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='54716871.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='554304411.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='561579982.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='562510426.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='562578572.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='56642260.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='578758870.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='580255850.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='587268067.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='587331581.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='595480947.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='597494406.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='607477623.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='638125839.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='63882304.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='639709758.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='652280178.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='654111399.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='661975603.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='667252565.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='669275319.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='67477279.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='675829430.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='682628498.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='690451948.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='696083514.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='697774360.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='70706715.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='729320928.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='73042700.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='743529679.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='746072513.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='747761815.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='748770742.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='757103050.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='763161249.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='767717340.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='769255321.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='788150087.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='788637117.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='79538961.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='795408773.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='8057568.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='811839069.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='827458606.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='830460018.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='841715067.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='849729366.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='861944377.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='862895565.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='867700971.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='871519850.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='881308724.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='882839468.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='892639373.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='901937848.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='909654607.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='92462875.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='924765785.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='930569258.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='93202675.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='935047909.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='945087843.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='961437873.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='964342314.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='965391185.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='969822193.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='973814235.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='98420016.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='986106309.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='997798195.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='99896716.wem', type='.wem', dir=False, name_high_dir='Windows')
INFO:root:nt(name='antiHeal.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='antiHeal.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Boss_Artifact.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Boss_Artifact.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Boss_Grandparent.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Boss_Grandparent.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Boss_Gravekeeper.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Boss_Gravekeeper.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Boss_majorConstruct.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Boss_majorConstruct.txt', type='.txt', dir=False, name_high_dir='Windows')
